Year,RoundNumber,EventName,QualyPos,FullName,Q1,Q2,Q3,GridPosition,RacePos,Points,Laps,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_Racing Bulls,Team_Red Bull Racing,Team_Williams,FinishedRace,IsRaceWinner,IsPodium,IsStreetCircuit,RacePos_Last_1,RacePos_Last_2,RacePos_Last_3,driver_avg_points_last_3,driver_avg_finish_last_3,driver_avg_qualy_last_3,season_points,dnfs_season
2024,17,Azerbaijan Grand Prix,3.0,Carlos Sainz,103.357,102.503,101.805,3.0,18.0,0.0,49.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,5.0,6.0,4.666666666666667,10.0,8.666666666666666,172.0,1
2024,17,Azerbaijan Grand Prix,4.0,Sergio Perez,103.213,102.263,101.813,4.0,17.0,0.0,49.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,6.0,7.0,7.333333333333333,8.333333333333334,8.0,130.0,2
2024,17,Azerbaijan Grand Prix,5.0,George Russell,103.139,102.329,101.874,5.0,3.0,15.0,51.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,7.0,7.0,20.0,2.0,10.0,10.666666666666666,122.0,3
2024,17,Azerbaijan Grand Prix,6.0,Max Verstappen,103.097,102.042,102.023,6.0,5.0,10.0,51.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.0,2.0,4.0,11.333333333333334,4.666666666666667,4.666666666666667,279.0,1
2024,17,Azerbaijan Grand Prix,7.0,Lewis Hamilton,103.089,102.765,102.289,19.0,9.0,2.0,51.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0,8.0,1.0,8.666666666666666,9.0,8.0,154.0,1
2024,17,Azerbaijan Grand Prix,8.0,Fernando Alonso,103.472,102.426,102.369,7.0,6.0,8.0,51.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11.0,10.0,8.0,0.0,12.666666666666666,12.666666666666666,50.0,0
2024,17,Azerbaijan Grand Prix,9.0,Franco Colapinto,103.138,102.473,102.53,8.0,8.0,4.0,51.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.0,20.0,20.0,0.0,12.333333333333334,14.666666666666666,0.0,0
2024,17,Azerbaijan Grand Prix,10.0,Alexander Albon,102.899,102.84,102.859,9.0,7.0,6.0,51.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9.0,14.0,12.0,0.6666666666666666,15.0,12.666666666666666,6.0,3
2024,17,Azerbaijan Grand Prix,11.0,Oliver Bearman,103.471,102.968,999.0,10.0,10.0,1.0,51.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.0,20.0,20.0,4.666666666666667,10.0,9.333333333333334,6.0,0
2024,17,Azerbaijan Grand Prix,12.0,Yuki Tsunoda,103.337,103.035,999.0,11.0,20.0,0.0,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20.0,17.0,16.0,1.3333333333333333,14.666666666666666,14.333333333333334,21.0,2
2024,17,Azerbaijan Grand Prix,13.0,Nico Hulkenberg,103.101,103.191,999.0,12.0,11.0,0.0,51.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,17.0,11.0,18.0,6.0,9.333333333333334,7.666666666666667,20.0,1
2024,17,Azerbaijan Grand Prix,14.0,Lance Stroll,103.37,103.404,999.0,13.0,19.0,0.0,45.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,13.0,11.0,2.0,14.666666666666666,13.333333333333334,24.0,1
2024,17,Azerbaijan Grand Prix,15.0,Daniel Ricciardo,103.547,999.0,999.0,14.0,13.0,0.0,51.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13.0,12.0,10.0,12.333333333333334,6.0,7.0,7.0,2
2024,17,Azerbaijan Grand Prix,15.0,Pierre Gasly,999.0,103.179,999.0,18.0,12.0,0.0,51.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.0,9.0,13.0,8.0,8.0,9.0,8.0,3
2024,17,Azerbaijan Grand Prix,16.0,Lando Norris,103.609,999.0,999.0,15.0,4.0,13.0,51.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,1.0,5.0,5.333333333333333,13.333333333333334,12.666666666666666,232.0,0
2024,17,Azerbaijan Grand Prix,17.0,Valtteri Bottas,103.618,999.0,999.0,16.0,16.0,0.0,50.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.0,19.0,15.0,1.3333333333333333,13.0,13.666666666666666,0.0,1
2024,17,Azerbaijan Grand Prix,18.0,Guanyu Zhou,104.246,999.0,999.0,17.0,14.0,0.0,51.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,18.0,20.0,19.0,2.0,12.333333333333334,13.666666666666666,0.0,2
2024,17,Azerbaijan Grand Prix,19.0,Esteban Ocon,104.504,999.0,999.0,20.0,15.0,0.0,50.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.0,15.0,9.0,8.333333333333334,9.333333333333334,10.333333333333334,5.0,1
2024,18,Singapore Grand Prix,1.0,Lando Norris,90.002,90.007,89.525,1.0,1.0,25.0,62.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,4.0,3.0,1.0,4.666666666666667,11.0,14.333333333333334,245.0,0
2024,18,Singapore Grand Prix,2.0,Max Verstappen,90.157,89.68,89.728,2.0,2.0,18.0,62.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,5.0,6.0,2.0,8.333333333333334,6.0,9.666666666666666,289.0,1
2024,18,Singapore Grand Prix,3.0,Lewis Hamilton,90.393,89.929,89.841,3.0,6.0,8.0,62.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9.0,5.0,8.0,5.0,10.666666666666666,12.333333333333334,156.0,1
2024,18,Singapore Grand Prix,4.0,George Russell,90.811,90.153,89.867,4.0,4.0,12.0,62.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.0,7.0,7.0,9.0,5.666666666666667,7.333333333333333,137.0,3
2024,18,Singapore Grand Prix,5.0,Oscar Piastri,90.258,89.64,89.953,5.0,3.0,15.0,62.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1.0,2.0,4.0,11.666666666666666,5.666666666666667,7.0,210.0,0
2024,18,Singapore Grand Prix,6.0,Nico Hulkenberg,90.724,90.15,90.115,6.0,9.0,2.0,61.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.0,17.0,11.0,4.0,8.333333333333334,8.666666666666666,20.0,1
2024,18,Singapore Grand Prix,7.0,Fernando Alonso,90.684,90.45,90.214,7.0,8.0,4.0,61.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6.0,11.0,10.0,2.6666666666666665,11.333333333333334,14.0,58.0,0
2024,18,Singapore Grand Prix,8.0,Yuki Tsunoda,90.716,90.289,90.354,8.0,12.0,0.0,61.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20.0,20.0,17.0,0.0,17.666666666666668,11.0,21.0,3
2024,18,Singapore Grand Prix,9.0,Charles Leclerc,90.786,89.747,999.0,9.0,5.0,10.0,62.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.0,1.0,3.0,8.0,9.0,4.666666666666667,221.0,1
2024,18,Singapore Grand Prix,10.0,Carlos Sainz,90.67,90.108,999.0,10.0,7.0,6.0,62.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,18.0,4.0,5.0,2.0,15.0,9.666666666666666,172.0,2
2024,18,Singapore Grand Prix,11.0,Alexander Albon,90.679,90.474,999.0,11.0,20.0,0.0,15.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.0,9.0,14.0,2.0,14.333333333333334,15.0,12.0,3
2024,18,Singapore Grand Prix,12.0,Franco Colapinto,90.704,90.481,999.0,12.0,11.0,0.0,61.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,8.0,12.0,20.0,4.0,9.666666666666666,12.0,4.0,0
2024,18,Singapore Grand Prix,13.0,Sergio Perez,90.624,90.579,999.0,13.0,10.0,1.0,61.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,17.0,8.0,6.0,8.333333333333334,10.0,7.0,130.0,3
2024,18,Singapore Grand Prix,14.0,Kevin Magnussen,90.829,90.653,999.0,14.0,19.0,0.0,57.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.0,18.0,14.0,5.333333333333333,9.0,12.0,6.0,1
2024,18,Singapore Grand Prix,15.0,Esteban Ocon,90.958,90.769,999.0,15.0,13.0,0.0,61.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.0,14.0,15.0,6.0,10.0,11.666666666666666,5.0,1
2024,18,Singapore Grand Prix,16.0,Daniel Ricciardo,91.085,999.0,999.0,16.0,18.0,0.0,61.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,13.0,13.0,12.0,6.0,11.0,6.333333333333333,7.0,2
2024,18,Singapore Grand Prix,17.0,Lance Stroll,91.094,999.0,999.0,17.0,14.0,0.0,61.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,19.0,19.0,13.0,0.3333333333333333,14.333333333333334,15.0,24.0,2
2024,18,Singapore Grand Prix,18.0,Pierre Gasly,91.312,999.0,999.0,18.0,17.0,0.0,61.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.0,15.0,9.0,8.333333333333334,8.0,10.0,8.0,3
2024,18,Singapore Grand Prix,19.0,Valtteri Bottas,91.572,999.0,999.0,19.0,16.0,0.0,61.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,16.0,16.0,19.0,0.0,15.0,12.0,0.0,1
2024,18,Singapore Grand Prix,20.0,Guanyu Zhou,92.054,999.0,999.0,20.0,15.0,0.0,61.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,14.0,18.0,20.0,6.333333333333333,8.333333333333334,10.666666666666666,0.0,2
2024,19,United States Grand Prix,1.0,Lando Norris,93.616,92.851,92.33,1.0,4.0,12.0,56.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,4.0,3.0,8.333333333333334,11.333333333333334,10.666666666666666,270.0,0
2024,19,United States Grand Prix,2.0,Max Verstappen,93.046,92.584,92.361,2.0,3.0,15.0,56.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.0,5.0,6.0,13.0,4.0,2.5,307.0,1
2024,19,United States Grand Prix,3.0,Carlos Sainz,93.556,92.836,92.652,3.0,2.0,18.0,56.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,7.0,18.0,4.0,2.0,15.666666666666666,11.0,178.0,2
2024,19,United States Grand Prix,4.0,Charles Leclerc,93.241,92.962,92.74,4.0,1.0,25.0,56.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,5.0,2.0,1.0,5.333333333333333,10.666666666666666,10.0,231.0,1
2024,19,United States Grand Prix,5.0,Oscar Piastri,93.864,93.057,92.95,5.0,5.0,10.0,56.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.0,1.0,2.0,11.666666666666666,4.666666666666667,4.333333333333333,225.0,0
2024,19,United States Grand Prix,6.0,George Russell,93.536,93.142,92.974,20.0,6.0,8.0,56.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0,3.0,7.0,5.333333333333333,7.666666666666667,7.666666666666667,149.0,3
2024,19,United States Grand Prix,7.0,Pierre Gasly,93.55,93.162,93.018,6.0,12.0,0.0,56.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0,12.0,15.0,5.666666666666667,9.666666666666666,9.666666666666666,8.0,3
2024,19,United States Grand Prix,8.0,Fernando Alonso,93.973,93.429,93.309,7.0,13.0,0.0,55.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.0,6.0,11.0,4.666666666666667,8.666666666666666,10.333333333333334,62.0,0
2024,19,United States Grand Prix,9.0,Kevin Magnussen,93.564,93.474,93.481,8.0,11.0,0.0,56.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,19.0,10.0,18.0,4.0,12.666666666666666,12.666666666666666,6.0,2
2024,19,United States Grand Prix,10.0,Sergio Perez,93.611,93.02,999.0,9.0,7.0,6.0,56.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,10.0,17.0,8.0,5.333333333333333,10.0,12.0,131.0,3
2024,19,United States Grand Prix,11.0,Yuki Tsunoda,93.795,93.506,999.0,10.0,14.0,0.0,55.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.0,20.0,20.0,0.3333333333333333,12.666666666666666,13.333333333333334,21.0,3
2024,19,United States Grand Prix,12.0,Nico Hulkenberg,93.601,93.544,999.0,11.0,8.0,4.0,56.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.0,11.0,17.0,10.0,5.5,4.0,22.0,1
2024,19,United States Grand Prix,13.0,Esteban Ocon,93.986,93.597,999.0,12.0,18.0,0.0,55.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0,15.0,14.0,5.333333333333333,8.333333333333334,11.333333333333334,5.0,1
2024,19,United States Grand Prix,14.0,Lance Stroll,94.033,93.759,999.0,13.0,15.0,0.0,55.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14.0,19.0,19.0,0.0,16.0,17.0,24.0,2
2024,19,United States Grand Prix,15.0,Liam Lawson,93.339,999.0,999.0,19.0,9.0,2.0,56.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.0,20.0,20.0,16.5,3.5,2.0,0.0,0
2024,19,United States Grand Prix,16.0,Alexander Albon,94.051,999.0,999.0,14.0,16.0,0.0,55.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,20.0,7.0,9.0,0.0,18.666666666666668,13.333333333333334,12.0,4
2024,19,United States Grand Prix,17.0,Franco Colapinto,94.062,999.0,999.0,15.0,10.0,1.0,56.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11.0,8.0,12.0,1.3333333333333333,10.666666666666666,11.333333333333334,4.0,0
2024,19,United States Grand Prix,18.0,Valtteri Bottas,94.152,999.0,999.0,16.0,17.0,0.0,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,16.0,16.0,16.0,0.3333333333333333,14.333333333333334,16.666666666666668,0.0,1
2024,19,United States Grand Prix,19.0,Lewis Hamilton,94.154,999.0,999.0,17.0,20.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,9.0,5.0,11.0,7.0,7.0,164.0,1
2024,19,United States Grand Prix,20.0,Guanyu Zhou,94.228,999.0,999.0,18.0,19.0,0.0,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.0,14.0,18.0,4.0,10.0,12.0,0.0,2
2024,20,Mexico City Grand Prix,1.0,Carlos Sainz,76.778,76.515,75.946,1.0,1.0,25.0,71.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2.0,7.0,18.0,6.0,10.0,9.0,196.0,2
2024,20,Mexico City Grand Prix,2.0,Max Verstappen,76.803,76.514,76.171,2.0,6.0,8.0,71.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,2.0,5.0,5.666666666666667,10.666666666666666,12.0,322.0,1
2024,20,Mexico City Grand Prix,3.0,Lando Norris,76.505,76.301,76.26,3.0,2.0,18.0,71.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4.0,1.0,4.0,4.0,10.0,8.0,282.0,0
2024,20,Mexico City Grand Prix,4.0,Charles Leclerc,76.972,76.641,76.265,4.0,3.0,16.0,71.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1.0,5.0,2.0,14.333333333333334,6.333333333333333,7.666666666666667,256.0,1
2024,20,Mexico City Grand Prix,5.0,George Russell,77.194,76.937,76.356,5.0,5.0,10.0,71.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6.0,4.0,3.0,3.0,9.666666666666666,10.333333333333334,157.0,3
2024,20,Mexico City Grand Prix,6.0,Lewis Hamilton,77.306,76.973,76.651,6.0,4.0,12.0,71.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,20.0,6.0,9.0,4.0,13.0,11.333333333333334,164.0,2
2024,20,Mexico City Grand Prix,7.0,Kevin Magnussen,77.125,77.003,76.886,7.0,7.0,6.0,71.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11.0,19.0,10.0,2.6666666666666665,12.0,11.666666666666666,6.0,2
2024,20,Mexico City Grand Prix,8.0,Pierre Gasly,77.149,77.048,76.892,8.0,10.0,1.0,70.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.0,17.0,12.0,4.666666666666667,8.333333333333334,8.0,8.0,3
2024,20,Mexico City Grand Prix,9.0,Alexander Albon,77.189,76.988,77.065,9.0,19.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0,20.0,7.0,0.0,14.666666666666666,14.333333333333334,12.0,4
2024,20,Mexico City Grand Prix,10.0,Nico Hulkenberg,77.186,76.995,77.365,10.0,9.0,2.0,70.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.0,9.0,11.0,7.0,6.666666666666667,9.666666666666666,26.0,1
2024,20,Mexico City Grand Prix,11.0,Yuki Tsunoda,77.182,77.129,999.0,11.0,20.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14.0,12.0,20.0,2.0,12.666666666666666,13.0,21.0,3
2024,20,Mexico City Grand Prix,12.0,Liam Lawson,77.38,77.162,999.0,12.0,16.0,0.0,70.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.0,20.0,20.0,4.666666666666667,11.0,11.666666666666666,2.0,0
2024,20,Mexico City Grand Prix,13.0,Fernando Alonso,77.307,77.168,999.0,13.0,18.0,0.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.0,8.0,6.0,8.333333333333334,10.666666666666666,8.333333333333334,62.0,0
2024,20,Mexico City Grand Prix,14.0,Lance Stroll,77.407,77.294,999.0,14.0,11.0,0.0,70.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15.0,14.0,19.0,0.0,15.0,14.333333333333334,24.0,2
2024,20,Mexico City Grand Prix,15.0,Valtteri Bottas,77.393,77.817,999.0,15.0,14.0,0.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17.0,16.0,16.0,2.0,12.0,11.666666666666666,0.0,1
2024,20,Mexico City Grand Prix,16.0,Franco Colapinto,77.558,999.0,999.0,16.0,12.0,0.0,70.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10.0,11.0,8.0,0.3333333333333333,13.666666666666666,12.666666666666666,5.0,0
2024,20,Mexico City Grand Prix,17.0,Oscar Piastri,77.597,999.0,999.0,17.0,8.0,4.0,71.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,3.0,1.0,9.666666666666666,5.333333333333333,6.333333333333333,235.0,0
2024,20,Mexico City Grand Prix,18.0,Sergio Perez,77.611,999.0,999.0,18.0,17.0,0.0,70.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,10.0,17.0,5.333333333333333,8.0,7.333333333333333,137.0,3
2024,20,Mexico City Grand Prix,19.0,Esteban Ocon,77.617,999.0,999.0,0.0,13.0,0.0,70.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0,13.0,15.0,14.333333333333334,7.0,6.666666666666667,5.0,1
2024,20,Mexico City Grand Prix,20.0,Guanyu Zhou,78.072,999.0,999.0,19.0,15.0,0.0,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,19.0,15.0,14.0,3.0,11.666666666666666,14.333333333333334,0.0,2
2024,21,São Paulo Grand Prix,1.0,Lando Norris,90.944,84.844,83.405,1.0,6.0,8.0,69.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.0,4.0,1.0,6.0,9.333333333333334,12.333333333333334,300.0,0
2024,21,São Paulo Grand Prix,2.0,George Russell,89.121,86.307,83.578,2.0,4.0,12.0,69.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5.0,6.0,4.0,3.3333333333333335,11.666666666666666,11.333333333333334,167.0,3
2024,21,São Paulo Grand Prix,3.0,Yuki Tsunoda,89.172,86.464,84.111,3.0,7.0,6.0,69.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.0,14.0,12.0,0.0,17.0,14.666666666666666,21.0,4
2024,21,São Paulo Grand Prix,4.0,Esteban Ocon,89.171,86.206,84.475,4.0,2.0,18.0,69.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,13.0,18.0,13.0,13.666666666666666,5.666666666666667,8.0,5.0,1
2024,21,São Paulo Grand Prix,5.0,Liam Lawson,90.758,85.654,84.484,5.0,9.0,2.0,69.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.0,9.0,20.0,10.0,7.333333333333333,7.0,2.0,0
2024,21,São Paulo Grand Prix,6.0,Charles Leclerc,89.839,86.097,84.525,6.0,5.0,10.0,69.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.0,1.0,5.0,13.666666666666666,7.666666666666667,4.666666666666667,272.0,1
2024,21,São Paulo Grand Prix,7.0,Alexander Albon,89.072,84.657,84.657,7.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.0,16.0,20.0,0.0,16.666666666666668,12.666666666666666,12.0,5
2024,21,São Paulo Grand Prix,8.0,Oscar Piastri,90.114,84.686,84.686,8.0,8.0,4.0,69.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.0,5.0,3.0,2.3333333333333335,9.0,12.666666666666666,239.0,0
2024,21,São Paulo Grand Prix,9.0,Fernando Alonso,90.207,88.998,88.998,9.0,14.0,0.0,69.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.0,13.0,8.0,5.333333333333333,11.333333333333334,12.0,62.0,1
2024,21,São Paulo Grand Prix,10.0,Lance Stroll,90.58,86.334,999.0,10.0,19.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0,15.0,14.0,3.3333333333333335,10.333333333333334,13.0,24.0,2
2024,21,São Paulo Grand Prix,11.0,Valtteri Bottas,90.633,86.472,999.0,11.0,13.0,0.0,69.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.0,17.0,16.0,0.3333333333333333,13.666666666666666,13.666666666666666,0.0,1
2024,21,São Paulo Grand Prix,12.0,Max Verstappen,88.522,87.771,999.0,17.0,1.0,26.0,69.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,6.0,3.0,2.0,6.666666666666667,8.666666666666666,6.666666666666667,330.0,1
2024,21,São Paulo Grand Prix,13.0,Sergio Perez,90.035,88.158,999.0,12.0,11.0,0.0,69.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.0,7.0,10.0,1.6666666666666667,11.666666666666666,14.333333333333334,137.0,3
2024,21,São Paulo Grand Prix,14.0,Carlos Sainz,90.303,89.406,999.0,20.0,16.0,0.0,38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,7.0,8.333333333333334,11.333333333333334,7.0,221.0,2
2024,21,São Paulo Grand Prix,15.0,Pierre Gasly,89.42,89.614,999.0,13.0,3.0,15.0,69.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,10.0,12.0,17.0,2.0,9.333333333333334,12.0,9.0,3
2024,21,São Paulo Grand Prix,16.0,Lewis Hamilton,91.15,999.0,999.0,14.0,10.0,1.0,69.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.0,20.0,6.0,10.0,5.666666666666667,7.666666666666667,176.0,2
2024,21,São Paulo Grand Prix,17.0,Oliver Bearman,91.229,999.0,999.0,15.0,12.0,0.0,69.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.0,7.0,20.0,3.6666666666666665,8.333333333333334,7.666666666666667,7.0,0
2024,21,São Paulo Grand Prix,18.0,Franco Colapinto,91.27,999.0,999.0,16.0,17.0,0.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,10.0,11.0,0.0,14.333333333333334,16.0,5.0,0
2024,21,São Paulo Grand Prix,19.0,Nico Hulkenberg,91.623,999.0,999.0,18.0,20.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,8.0,9.0,3.3333333333333335,10.333333333333334,8.0,28.0,1
2024,21,São Paulo Grand Prix,20.0,Guanyu Zhou,92.263,999.0,999.0,19.0,15.0,0.0,69.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.0,19.0,15.0,3.3333333333333335,10.666666666666666,13.666666666666666,0.0,2
2024,22,Las Vegas Grand Prix,1.0,George Russell,93.186,92.779,92.312,1.0,1.0,25.0,50.0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,4.0,5.0,6.0,4.0,11.666666666666666,9.666666666666666,179.0,3
2024,22,Las Vegas Grand Prix,2.0,Carlos Sainz,93.484,92.711,92.41,2.0,3.0,15.0,50.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,16.0,1.0,2.0,0.0,18.0,10.666666666666666,221.0,3
2024,22,Las Vegas Grand Prix,3.0,Pierre Gasly,93.691,92.879,92.664,3.0,20.0,0.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,10.0,12.0,6.333333333333333,10.333333333333334,14.0,24.0,3
2024,22,Las Vegas Grand Prix,4.0,Charles Leclerc,93.446,93.016,92.783,4.0,4.0,12.0,50.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5.0,3.0,1.0,3.3333333333333335,13.0,9.0,282.0,1
2024,22,Las Vegas Grand Prix,5.0,Max Verstappen,93.299,93.085,92.797,5.0,5.0,10.0,50.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1.0,6.0,3.0,9.666666666666666,6.666666666666667,11.0,356.0,1
2024,22,Las Vegas Grand Prix,6.0,Lando Norris,93.592,93.099,93.008,6.0,6.0,9.0,50.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6.0,2.0,4.0,4.666666666666667,10.666666666666666,6.0,308.0,0
2024,22,Las Vegas Grand Prix,7.0,Yuki Tsunoda,93.789,93.089,93.029,7.0,9.0,2.0,50.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,7.0,20.0,14.0,2.0,10.333333333333334,9.0,27.0,4
2024,22,Las Vegas Grand Prix,8.0,Oscar Piastri,93.45,93.024,93.033,8.0,7.0,6.0,50.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8.0,8.0,5.0,10.0,9.666666666666666,13.0,243.0,0
2024,22,Las Vegas Grand Prix,9.0,Nico Hulkenberg,93.92,93.114,93.062,9.0,8.0,4.0,50.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,20.0,9.0,8.0,9.333333333333334,10.0,12.0,28.0,2
2024,22,Las Vegas Grand Prix,10.0,Lewis Hamilton,93.225,92.567,108.106,10.0,2.0,18.0,50.0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,10.0,4.0,20.0,3.0,11.666666666666666,9.0,177.0,2
2024,22,Las Vegas Grand Prix,11.0,Esteban Ocon,93.968,93.221,999.0,11.0,17.0,0.0,49.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.0,13.0,18.0,9.333333333333334,7.666666666666667,8.0,23.0,1
2024,22,Las Vegas Grand Prix,12.0,Kevin Magnussen,93.991,93.297,999.0,12.0,12.0,0.0,50.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,7.0,11.0,19.0,6.0,8.666666666666666,9.666666666666666,12.0,2
2024,22,Las Vegas Grand Prix,13.0,Guanyu Zhou,94.079,93.566,999.0,13.0,13.0,0.0,50.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,15.0,15.0,19.0,4.0,12.0,13.333333333333334,0.0,2
